Date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,WD2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,PS,QV2M,T2MDEW,T2MWET,Governorate
2015-07-01,26.77,34.87,18.72,46.95,0.0,3.83,13.8,7.945,9.151,3.5503,8.1749,99.76,9.31,12.72,19.74,Cairo
2015-07-02,26.86,35.46,19.19,48.95,0.0,4.42,358.1,8.2334,8.8344,3.6802,8.3383,99.73,9.61,13.03,19.94,Cairo
2015-07-03,27.15,35.5,19.0,49.28,0.0,3.64,352.2,7.9942,9.1721,3.5916,8.2327,99.72,9.72,13.15,20.15,Cairo
2015-07-04,27.84,36.02,18.9,47.36,0.0,2.3,342.3,8.0064,9.3833,3.6029,8.1766,99.63,9.78,13.3,20.57,Cairo
2015-07-05,28.87,37.75,20.53,46.44,0.0,3.26,358.5,7.915,9.4092,3.553,8.22,99.63,10.06,13.67,21.27,Cairo
2015-07-06,27.87,35.96,20.48,46.79,0.0,3.57,342.5,7.9716,9.1546,3.5834,8.1326,99.65,9.83,13.42,20.64,Cairo
2015-07-07,27.16,35.51,18.83,46.6,0.0,3.0,328.4,8.1482,8.8874,3.6103,8.2433,99.56,9.28,12.46,19.81,Cairo
2015-07-08,28.04,36.31,19.75,39.87,0.0,2.78,322.6,8.2123,8.7972,3.641,8.2466,99.4,8.22,10.48,19.26,Cairo
2015-07-09,28.74,36.15,21.62,35.99,0.0,2.94,308.9,7.8053,9.0727,3.4579,8.0126,99.41,8.06,10.45,19.59,Cairo
2015-07-10,27.59,36.1,19.38,38.32,0.0,3.05,3.9,8.0765,8.9268,3.5702,8.1886,99.51,7.77,9.72,18.66,Cairo
2015-07-11,28.32,38.1,18.78,44.83,0.0,3.63,349.4,8.1194,9.0226,3.6554,8.2306,99.4,9.21,12.26,20.29,Cairo
2015-07-12,27.91,36.45,20.37,57.11,0.0,3.95,317.2,7.3243,9.6696,3.2618,7.901,99.15,12.37,17.03,22.47,Cairo
2015-07-13,29.39,37.43,22.21,51.1,0.0,3.57,335.7,7.2509,9.9538,3.2743,7.6421,99.15,12.01,16.57,22.99,Cairo
2015-07-14,29.68,38.11,21.32,45.12,0.0,2.59,326.4,7.7983,9.4598,3.5047,8.0755,99.24,10.36,14.04,21.86,Cairo
2015-07-15,29.53,37.42,21.61,42.11,0.0,2.4,327.4,7.9738,9.2532,3.5383,8.1149,99.28,9.42,12.14,20.83,Cairo
2015-07-16,30.47,38.48,21.97,39.84,0.0,2.31,358.6,7.9248,9.3847,3.5273,8.1154,99.3,9.4,12.38,21.42,Cairo
2015-07-17,30.18,38.6,21.77,41.15,0.0,2.65,334.8,7.7676,9.3233,3.4522,8.035,99.35,9.61,12.78,21.48,Cairo
2015-07-18,30.31,39.17,21.58,44.64,0.0,3.12,334.5,7.9327,9.4238,3.5743,8.1396,99.26,10.51,14.2,22.26,Cairo
2015-07-19,29.66,38.97,21.11,43.75,0.0,3.43,337.6,8.1497,9.0833,3.647,8.2733,99.17,9.63,12.5,21.08,Cairo
2015-07-20,29.21,38.04,19.78,44.18,0.0,2.63,336.5,8.1079,9.215,3.6122,8.1948,99.06,9.36,12.06,20.64,Cairo
2015-07-21,29.37,38.1,20.54,37.67,0.0,2.92,334.0,8.1142,9.2179,3.6151,8.2831,99.07,8.14,9.97,19.67,Cairo
2015-07-22,30.24,38.59,21.02,36.4,0.0,2.86,345.9,8.0606,9.2362,3.5851,8.245,99.13,8.5,11.03,20.63,Cairo
2015-07-23,31.92,40.22,22.7,28.55,0.0,2.29,7.2,7.9253,9.3535,3.5578,8.0585,99.13,7.61,9.59,20.76,Cairo
2015-07-24,33.59,42.41,24.88,27.87,0.0,2.88,30.6,7.8979,9.408,3.5311,7.974,99.16,7.78,9.65,21.62,Cairo
2015-07-25,31.57,39.95,23.15,37.89,0.0,3.34,15.5,7.5943,9.5357,3.4262,7.7875,99.34,9.71,13.09,22.33,Cairo
2015-07-26,30.38,38.44,22.01,41.54,0.0,3.38,13.1,7.6579,9.5006,3.4392,7.8922,99.26,9.97,13.51,21.94,Cairo
2015-07-27,30.67,39.25,21.75,41.96,0.0,3.18,358.6,7.74,9.4651,3.4982,7.9198,99.06,10.28,14.04,22.35,Cairo
2015-07-28,31.13,38.84,23.67,42.06,0.0,3.27,352.0,7.7378,9.6962,3.5294,7.9046,98.98,11.06,15.29,23.21,Cairo
2015-07-29,31.18,39.52,23.34,40.75,0.0,2.63,350.5,7.6423,9.7764,3.4457,7.8778,99.02,10.21,13.65,22.42,Cairo
2015-07-30,32.03,40.81,23.15,39.88,0.0,2.38,351.3,7.2218,10.14,3.2515,7.5694,99.07,10.14,13.44,22.74,Cairo
2015-07-31,32.46,40.99,24.13,36.51,0.0,2.71,348.5,7.4378,9.7594,3.3346,7.5598,99.1,9.92,13.42,22.94,Cairo
2015-08-01,32.58,41.37,23.97,37.28,0.0,3.32,19.3,7.3342,10.0193,3.301,7.5554,99.17,10.15,13.78,23.18,Cairo
2015-08-02,32.61,41.47,23.87,43.94,0.0,3.08,15.0,6.7898,10.3174,3.0626,7.3253,99.25,12.16,16.7,24.66,Cairo
2015-08-03,32.83,41.09,24.78,46.48,0.0,2.95,345.0,7.1681,10.2852,3.2328,7.3956,99.29,13.12,17.86,25.35,Cairo
2015-08-04,32.47,40.48,25.26,41.63,0.0,2.8,317.4,7.0034,10.2463,3.1594,7.3939,99.31,11.35,15.26,23.86,Cairo
2015-08-05,31.79,39.49,24.73,42.03,0.0,2.82,318.9,7.0891,10.1189,3.204,7.4263,99.31,10.89,14.51,23.15,Cairo
2015-08-06,32.8,41.06,23.38,35.29,0.0,2.53,9.7,7.4818,9.864,3.3936,7.7182,99.19,9.54,12.8,22.8,Cairo
2015-08-07,35.26,43.55,27.9,27.24,0.0,3.77,255.6,7.319,10.301,3.3298,7.5365,99.17,9.0,12.07,23.67,Cairo
2015-08-08,34.23,42.28,26.39,37.91,0.0,2.75,4.2,7.3416,10.1237,3.361,7.4642,99.5,11.37,15.55,24.89,Cairo
2015-08-09,34.07,41.85,26.51,36.89,0.0,3.4,24.0,7.3224,10.0056,3.341,7.4472,99.59,11.08,15.24,24.66,Cairo
2015-08-10,33.5,41.38,26.22,36.51,0.0,3.59,8.3,7.1722,10.0406,3.2738,7.3942,99.55,11.04,15.4,24.45,Cairo
2015-08-11,33.08,40.75,26.27,41.06,0.0,3.35,359.9,7.146,10.3318,3.3094,7.3135,99.57,12.18,16.93,25.0,Cairo
2015-08-12,32.07,39.34,25.67,41.97,0.0,3.49,350.1,7.1938,10.0903,3.2837,7.5264,99.64,11.51,15.86,23.96,Cairo
2015-08-13,30.77,38.54,23.72,44.04,0.0,2.93,8.0,7.2425,9.8093,3.2993,7.5156,99.44,11.07,15.16,22.96,Cairo
2015-08-14,31.31,40.9,22.1,41.16,0.0,3.58,31.0,7.5564,9.4399,3.4243,7.692,99.4,9.94,13.21,22.26,Cairo
2015-08-15,33.45,42.76,23.88,35.94,0.0,3.44,65.3,7.3606,9.9634,3.3898,7.4789,99.24,9.94,13.43,23.44,Cairo
2015-08-16,35.36,44.81,27.7,30.98,0.0,3.66,337.8,7.1374,10.3207,3.2597,7.3586,99.13,9.69,12.66,24.01,Cairo
2015-08-17,31.77,39.39,26.06,52.82,0.0,4.02,348.3,7.025,10.3378,3.2518,7.272,99.3,14.63,19.73,25.75,Cairo
2015-08-18,31.19,39.35,24.2,46.62,0.0,3.98,7.6,6.8436,9.9972,3.1123,7.1105,99.3,12.09,16.53,23.86,Cairo
2015-08-19,30.87,39.69,23.64,43.41,0.0,3.74,12.5,7.0224,9.679,3.175,7.3176,99.43,10.76,14.48,22.67,Cairo
2015-08-20,31.03,40.03,22.81,46.13,0.0,4.01,9.9,7.338,9.8122,3.3816,7.4052,99.59,11.83,16.45,23.74,Cairo
2015-08-21,29.84,38.3,22.88,48.5,0.0,3.55,359.2,7.182,9.5191,3.1949,7.2672,99.47,11.5,15.71,22.78,Cairo
2015-08-22,30.26,38.94,22.13,50.59,0.0,3.42,355.4,6.9566,9.8148,3.1411,7.1724,99.27,12.21,16.72,23.49,Cairo
2015-08-23,29.84,37.91,22.87,52.17,0.0,3.51,351.9,6.7956,9.8407,3.0391,6.9677,99.24,12.62,17.29,23.56,Cairo
2015-08-24,29.25,37.06,22.4,50.21,0.0,3.69,333.9,7.0178,9.6653,3.1567,7.1878,99.36,11.82,16.34,22.79,Cairo
2015-08-25,28.57,35.93,21.51,51.13,0.0,3.19,323.0,6.8546,9.6982,3.1051,7.189,99.33,11.63,16.12,22.34,Cairo
2015-08-26,29.45,36.76,22.12,47.77,0.0,1.72,350.2,6.8923,9.9187,3.1135,7.1381,99.26,11.19,15.29,22.37,Cairo
2015-08-27,30.53,37.8,23.29,44.59,0.0,2.24,30.7,6.9768,9.9053,3.1774,7.1623,99.44,11.0,14.97,22.75,Cairo
2015-08-28,30.59,38.26,23.59,44.29,0.0,3.33,30.7,6.8088,9.7162,3.0917,7.2202,99.6,11.03,15.1,22.84,Cairo
2015-08-29,29.51,37.6,22.34,45.48,0.0,3.32,0.9,6.979,9.5438,3.1663,7.2852,99.63,10.57,14.41,21.96,Cairo
2015-08-30,28.88,37.5,21.5,50.03,0.0,3.27,341.3,6.8765,9.4056,3.0883,7.2413,99.6,11.0,14.92,21.9,Cairo
2015-08-31,28.83,37.11,20.36,47.87,0.0,2.53,355.1,7.0236,9.3329,3.1553,7.2007,99.6,10.17,13.49,21.16,Cairo
2015-09-01,29.54,37.84,21.36,40.83,0.0,2.82,343.9,7.067,9.3106,3.1889,7.0834,99.61,9.33,12.51,21.03,Cairo
2015-09-02,29.2,38.2,20.68,47.19,0.0,2.9,358.1,6.7438,9.3782,3.0403,6.9461,99.58,10.44,14.2,21.7,Cairo
2015-09-03,28.97,37.94,20.75,47.33,0.0,3.68,3.3,7.0109,9.1464,3.1574,7.0831,99.55,10.18,13.55,21.26,Cairo
2015-09-04,28.67,37.01,20.82,46.71,0.0,3.35,7.1,7.0721,9.3156,3.2117,7.1472,99.56,10.15,13.75,21.21,Cairo
2015-09-05,28.15,36.21,20.4,50.23,0.0,2.68,4.9,6.8417,9.4202,3.079,6.9269,99.62,10.68,14.59,21.37,Cairo
2015-09-06,27.86,36.37,20.59,46.36,0.0,2.55,16.3,6.8215,9.2575,3.0307,6.9737,99.53,9.67,12.87,20.36,Cairo
2015-09-07,29.01,38.63,20.28,51.09,0.0,3.1,13.5,6.1428,9.6701,2.7197,6.4999,99.34,11.46,15.81,22.41,Cairo
2015-09-08,30.3,39.51,22.29,51.18,0.0,3.59,20.1,4.5209,10.6776,1.9454,5.351,99.2,12.17,16.43,23.37,Cairo
2015-09-09,30.69,39.05,23.96,50.48,0.0,3.65,24.1,4.0855,10.6207,1.6934,4.8082,99.35,12.35,16.43,23.56,Cairo
2015-09-10,30.08,38.55,22.71,51.44,0.0,3.75,31.3,4.6507,10.41,1.9742,5.3042,99.56,12.08,16.27,23.17,Cairo
2015-09-11,29.95,38.97,22.44,50.16,0.0,3.32,30.2,4.8403,10.393,2.0395,5.1701,99.65,11.55,15.45,22.7,Cairo
2015-09-12,30.29,39.87,22.71,49.1,0.0,4.1,21.4,5.623,9.8928,2.477,5.994,99.61,11.35,15.1,22.7,Cairo
2015-09-13,30.14,39.11,22.54,51.3,0.0,3.37,8.4,6.1927,9.7668,2.8171,6.342,99.64,12.03,16.33,23.24,Cairo
2015-09-14,29.02,37.09,22.08,49.78,0.0,3.36,16.5,6.0458,9.696,2.7278,6.2172,99.7,11.37,15.69,22.35,Cairo
2015-09-15,28.58,35.99,21.99,50.4,0.0,3.01,15.3,6.0715,9.7495,2.7694,6.1908,99.66,11.4,15.83,22.2,Cairo
2015-09-16,29.24,36.6,22.31,44.77,0.0,2.29,34.5,6.2695,9.4886,2.8394,6.3857,99.55,10.32,14.06,21.65,Cairo
2015-09-17,29.41,36.93,22.49,47.56,0.0,3.24,45.4,6.4049,9.4361,2.9172,6.5153,99.46,11.04,15.06,22.23,Cairo
2015-09-18,29.59,36.63,23.1,46.9,0.0,2.74,33.2,6.1747,9.6893,2.8361,6.3737,99.54,11.26,15.54,22.56,Cairo
2015-09-19,30.16,38.11,23.18,38.71,0.0,2.56,165.9,6.1762,9.4836,2.7888,6.2251,99.56,9.27,12.03,21.1,Cairo
2015-09-20,28.93,36.09,22.07,43.18,0.0,3.17,291.2,5.8034,9.5342,2.6136,6.1274,99.56,10.02,13.76,21.34,Cairo
2015-09-21,28.99,36.66,22.62,40.04,0.0,1.72,315.8,6.1925,9.2791,2.7926,6.2042,99.5,9.02,11.97,20.48,Cairo
2015-09-22,30.45,38.85,22.9,31.5,0.0,2.46,218.8,6.2671,9.2815,2.8046,6.3048,99.36,7.49,8.93,19.69,Cairo
2015-09-23,29.34,36.86,23.0,44.21,0.0,1.77,289.1,5.7499,9.6041,2.6266,5.7734,99.65,10.06,13.31,21.32,Cairo
2015-09-24,30.82,38.69,23.48,39.38,0.0,2.27,15.3,5.9374,9.7094,2.7355,5.9993,99.77,9.72,13.07,21.94,Cairo
2015-09-25,31.36,39.15,24.7,34.77,0.0,2.31,44.6,6.0684,9.4992,2.7761,6.0862,99.6,9.29,12.66,22.01,Cairo
2015-09-26,29.75,37.44,23.45,44.43,0.0,3.95,41.7,6.048,9.5268,2.7866,6.1428,99.5,10.62,14.58,22.17,Cairo
2015-09-27,27.41,34.33,21.8,51.36,0.0,3.49,28.4,6.0722,9.2107,2.8049,6.0977,99.7,10.83,14.88,21.14,Cairo
2015-09-28,27.98,36.02,21.16,52.68,0.0,3.4,27.3,5.7886,9.4759,2.6722,5.8584,99.8,11.31,15.63,21.81,Cairo
2015-09-29,29.38,37.04,22.64,50.32,0.04,3.3,65.9,5.7062,9.762,2.6609,5.8454,99.66,11.92,16.57,22.97,Cairo
2015-09-30,28.04,34.72,23.18,58.17,0.02,3.99,9.4,4.5144,10.025,2.0981,5.6515,99.64,13.28,18.32,23.18,Cairo
2015-10-01,26.86,32.88,21.91,55.03,0.01,3.25,0.2,4.921,9.6221,2.2654,5.569,99.87,11.64,16.25,21.55,Cairo
2015-10-02,26.83,33.63,21.39,53.57,0.0,2.56,2.2,5.67,9.3096,2.5939,5.7804,100.13,11.04,15.35,21.09,Cairo
2015-10-03,27.1,34.8,20.98,56.41,0.0,3.67,17.0,5.7322,9.4037,2.6266,5.8836,100.32,11.54,16.03,21.56,Cairo
2015-10-04,26.37,33.55,21.46,60.44,0.02,4.24,4.6,5.1014,9.5825,2.3254,5.6988,100.26,12.22,17.05,21.71,Cairo
2015-10-05,24.74,31.49,18.91,57.82,0.0,3.12,344.4,5.4672,8.97,2.4353,5.6035,99.89,10.55,14.67,19.71,Cairo
2015-10-06,24.31,31.06,18.0,56.79,0.0,2.86,305.2,5.4857,8.9839,2.4962,5.6338,99.54,10.23,14.21,19.26,Cairo
2015-10-07,24.66,30.8,18.92,60.28,0.02,2.81,290.2,5.1055,9.3084,2.3393,5.6237,99.49,11.12,15.49,20.07,Cairo
2015-10-08,25.76,32.55,19.69,56.51,0.0,2.08,299.2,5.3856,9.4025,2.4761,5.5517,99.81,11.11,15.54,20.65,Cairo
2015-10-09,25.7,32.31,20.84,57.2,0.0,2.74,340.6,5.5258,9.1356,2.509,5.6599,99.9,10.97,15.07,20.38,Cairo
2015-10-10,24.57,31.97,19.0,56.26,0.0,3.29,14.3,5.3642,9.0149,2.4343,5.5337,99.93,10.1,13.98,19.27,Cairo
2015-10-11,25.07,33.1,17.76,60.28,0.0,2.98,35.4,5.4334,9.0689,2.4468,5.5181,99.77,11.24,15.74,20.41,Cairo
2015-10-12,26.93,35.21,20.05,57.08,0.0,2.37,42.3,4.9274,9.3643,2.2231,5.2529,99.83,11.52,15.9,21.42,Cairo
2015-10-13,27.07,36.03,19.77,52.95,0.0,2.8,38.6,5.07,9.2863,2.3114,5.225,99.85,10.33,13.81,20.44,Cairo
2015-10-14,25.96,33.38,20.46,61.04,0.0,3.12,10.3,5.3714,9.151,2.4694,5.3971,99.87,11.81,16.29,21.13,Cairo
2015-10-15,24.74,32.34,18.52,58.48,0.0,2.77,23.3,5.4799,8.7566,2.477,5.5046,99.88,10.46,14.38,19.56,Cairo
2015-10-16,24.47,32.13,18.8,60.28,0.0,2.9,32.7,5.28,8.8613,2.3786,5.3508,99.8,10.7,14.8,19.63,Cairo
2015-10-17,25.52,33.3,19.7,60.16,0.0,3.23,18.6,5.1686,9.0566,2.335,5.1924,99.92,11.31,15.65,20.58,Cairo
2015-10-18,25.58,32.56,20.65,60.6,0.09,3.0,12.0,4.4206,9.4123,2.0018,4.8055,99.91,11.72,16.29,20.93,Cairo
2015-10-19,23.53,28.95,19.02,64.3,0.13,2.57,0.5,3.8654,9.2004,1.7414,4.7047,99.96,11.12,15.41,19.47,Cairo
2015-10-20,24.2,32.5,17.2,59.38,0.05,3.25,32.1,4.963,8.7146,2.2454,5.118,99.92,10.02,13.71,18.96,Cairo
2015-10-21,24.75,32.94,17.77,56.21,0.01,3.29,53.8,4.8982,9.0643,2.2495,5.0731,99.77,9.86,13.45,19.1,Cairo
2015-10-22,27.41,35.36,19.37,41.44,0.01,1.67,83.5,4.6939,9.1963,2.1523,4.865,99.64,8.07,10.0,18.7,Cairo
2015-10-23,27.0,34.17,22.71,35.69,0.0,2.67,287.8,3.3552,9.8328,1.5458,4.417,99.6,7.61,9.25,18.13,Cairo
2015-10-24,25.99,33.83,20.05,59.06,0.02,3.45,56.8,4.3745,9.5791,2.0119,4.4474,99.54,11.6,16.08,21.04,Cairo
2015-10-25,24.91,31.33,20.81,67.94,2.02,2.37,336.7,2.2476,9.6696,1.0764,4.5442,99.38,12.94,17.83,21.37,Cairo
2015-10-26,23.0,28.37,19.34,65.79,2.22,3.04,323.3,4.2578,8.8877,1.9526,4.7606,99.66,11.07,15.29,19.14,Cairo
2015-10-27,22.08,27.21,18.25,62.77,0.27,2.57,317.0,4.115,8.8118,1.8811,4.8732,99.8,10.08,14.01,18.04,Cairo
2015-10-28,21.21,26.29,16.91,58.95,0.1,2.8,301.3,3.2738,8.7127,1.4962,4.7873,99.62,9.04,12.37,16.79,Cairo
2015-10-29,20.15,26.19,15.45,57.94,0.11,2.57,308.3,4.29,8.3851,1.9308,4.8228,99.69,8.09,10.58,15.37,Cairo
2015-10-30,19.56,25.89,14.96,51.42,0.0,1.57,288.6,4.7508,8.1586,2.1365,4.7952,100.01,6.94,8.39,13.97,Cairo
2015-10-31,20.79,27.46,14.65,60.56,0.01,2.56,22.7,4.3531,8.5946,1.9807,4.801,100.19,8.9,12.14,16.46,Cairo
2015-11-01,22.39,29.34,16.91,67.18,0.04,4.24,24.4,4.4335,8.7691,2.0246,4.6474,100.23,10.72,15.06,18.73,Cairo
2015-11-02,22.54,29.52,17.57,62.67,0.08,4.75,13.6,4.2031,8.8087,1.9152,4.5578,100.04,10.15,14.2,18.37,Cairo
2015-11-03,22.33,28.99,17.43,57.64,0.66,4.92,2.7,4.1729,8.7485,1.8859,4.2826,99.76,9.46,13.09,17.71,Cairo
2015-11-04,20.9,25.24,17.64,71.9,5.87,2.31,348.1,2.3897,9.414,1.0802,3.4858,99.56,10.97,15.33,18.12,Cairo
2015-11-05,19.2,23.31,16.46,81.39,4.27,2.27,269.8,2.293,9.1661,1.0466,3.713,99.73,11.17,15.66,17.43,Cairo
2015-11-06,19.81,25.21,15.62,76.29,1.39,2.25,289.4,3.1397,8.7778,1.416,3.8282,100.0,10.68,14.99,17.4,Cairo
2015-11-07,20.19,25.97,15.78,72.92,0.01,2.37,351.1,3.761,8.6047,1.699,4.1182,100.22,10.32,14.45,17.32,Cairo
2015-11-08,19.37,25.89,14.34,72.04,0.01,2.49,353.3,3.9679,8.4223,1.7894,4.3018,100.39,9.59,13.35,16.36,Cairo
2015-11-09,18.73,24.66,14.38,67.59,0.0,2.83,318.6,3.5652,8.3134,1.5922,4.3236,100.21,8.61,11.66,15.2,Cairo
2015-11-10,18.65,24.91,14.48,66.03,0.0,2.92,317.0,3.9816,8.1348,1.7863,4.3932,100.01,8.47,11.46,15.05,Cairo
2015-11-11,18.69,25.07,14.0,66.94,0.0,1.9,339.5,4.0915,8.1336,1.8415,4.331,100.17,8.46,11.4,15.05,Cairo
2015-11-12,18.02,24.5,13.26,67.86,0.0,1.97,53.5,4.1585,8.1082,1.8842,4.3819,100.45,8.31,11.22,14.62,Cairo
2015-11-13,18.75,26.43,12.57,69.96,0.0,3.01,35.4,4.1875,8.0088,1.8725,4.3054,100.45,8.85,12.17,15.46,Cairo
2015-11-14,20.33,28.41,14.27,66.09,0.01,3.36,43.2,4.1273,8.0914,1.8413,4.2818,100.14,9.03,12.22,16.27,Cairo
2015-11-15,19.56,25.25,15.7,70.69,0.0,1.19,1.0,1.8562,8.593,0.8506,3.7586,99.57,9.77,13.48,16.52,Cairo
2015-11-16,19.14,25.15,14.2,72.46,0.12,2.78,290.2,3.2724,8.4941,1.4489,3.7308,99.49,9.74,13.46,16.3,Cairo
2015-11-17,18.28,24.23,13.39,70.21,0.03,2.81,307.3,3.6343,8.1919,1.627,3.972,99.84,8.79,11.95,15.12,Cairo
2015-11-18,17.99,24.45,12.69,71.71,0.0,1.6,305.4,3.7181,8.1276,1.6538,3.9557,100.14,8.83,12.1,15.05,Cairo
2015-11-19,18.15,24.77,13.44,71.23,0.0,1.93,15.3,3.943,7.9238,1.746,4.0409,100.39,8.81,12.04,15.1,Cairo
2015-11-20,17.69,24.09,12.46,71.82,0.0,2.77,48.5,3.6946,8.0201,1.6534,4.0733,100.32,8.68,11.82,14.76,Cairo
2015-11-21,18.58,26.19,13.79,63.86,0.0,1.62,41.0,2.9338,8.3297,1.303,3.9106,99.81,7.94,10.27,14.42,Cairo
2015-11-22,18.17,25.89,12.44,67.86,0.0,2.1,350.3,3.954,7.9385,1.7539,3.9854,99.83,8.32,10.97,14.57,Cairo
2015-11-23,18.39,26.11,12.35,72.6,0.0,3.0,24.6,3.7198,8.1535,1.6555,3.8165,100.21,9.25,12.79,15.59,Cairo
2015-11-24,18.18,24.98,13.89,66.66,0.0,3.84,40.5,3.9722,7.938,1.7849,3.9881,100.32,8.17,10.61,14.4,Cairo
2015-11-25,18.54,25.6,12.72,59.49,0.0,2.19,179.1,3.4145,8.0587,1.5048,3.7728,99.92,7.38,9.3,13.92,Cairo
2015-11-26,19.34,25.79,15.05,45.55,0.0,3.01,204.6,3.6463,8.1554,1.6306,3.7762,99.72,6.16,6.73,13.03,Cairo
2015-11-27,19.04,26.41,13.64,44.47,0.0,1.73,242.1,3.7831,7.8084,1.6915,3.792,100.07,5.88,6.1,12.57,Cairo
2015-11-28,18.53,26.05,13.49,51.07,0.0,1.55,35.6,3.2635,8.0359,1.4501,3.8033,100.29,6.5,7.46,13.0,Cairo
2015-11-29,18.43,25.71,13.7,52.52,0.0,2.31,13.3,3.7702,7.8696,1.6716,3.8141,100.29,6.65,7.83,13.13,Cairo
2015-11-30,16.42,22.18,11.21,70.42,0.01,2.59,304.7,3.085,8.0868,1.3927,3.8035,100.28,7.87,10.4,13.41,Cairo
2015-12-01,16.03,22.08,11.42,63.46,0.0,3.14,327.3,3.7351,7.5734,1.6649,3.9329,100.49,6.8,8.12,12.08,Cairo
2015-12-02,14.88,22.2,9.06,67.32,0.0,2.25,321.1,3.8026,7.5557,1.6925,3.9053,100.67,6.61,7.85,11.36,Cairo
2015-12-03,16.34,22.4,11.92,69.13,0.01,3.04,335.8,3.2911,7.9006,1.4849,3.8424,100.73,7.6,9.93,13.13,Cairo
2015-12-04,15.25,20.49,11.31,66.92,0.02,3.23,42.6,3.4493,7.9126,1.5406,3.8134,100.82,6.94,8.48,11.87,Cairo
2015-12-05,14.24,19.61,9.64,54.64,0.0,5.88,35.7,2.7888,7.9183,1.2271,3.8376,100.91,5.35,4.81,9.52,Cairo
2015-12-06,12.65,19.46,8.34,53.85,0.0,4.47,45.9,3.9521,6.9346,1.7218,4.0474,101.25,4.64,2.84,7.74,Cairo
2015-12-07,13.93,21.97,8.14,69.55,0.0,2.31,37.1,3.7238,7.368,1.6642,3.9103,101.16,6.37,7.39,10.66,Cairo
2015-12-08,14.34,21.96,8.69,69.97,0.02,2.3,30.7,3.8162,7.3013,1.6966,3.8875,100.92,6.79,8.2,11.27,Cairo
2015-12-09,14.57,21.79,8.94,69.57,0.0,2.06,3.3,3.5254,7.4916,1.5586,3.7414,100.64,6.74,8.12,11.35,Cairo
2015-12-10,15.14,21.25,10.43,71.3,0.25,2.18,329.0,2.8034,7.9793,1.2528,3.6226,100.56,7.26,9.24,12.19,Cairo
2015-12-11,15.22,21.34,9.76,73.4,0.32,1.93,323.8,2.6546,8.1768,1.1801,3.4858,100.43,7.61,9.93,12.57,Cairo
2015-12-12,14.63,20.41,10.11,66.96,0.2,2.69,245.3,3.0912,7.8197,1.3634,3.4675,100.01,6.68,7.82,11.22,Cairo
2015-12-13,12.6,17.59,9.85,73.41,0.37,2.84,267.6,2.3998,8.0825,1.0754,3.2342,99.75,6.61,7.71,10.15,Cairo
2015-12-14,14.31,21.14,8.51,70.85,0.03,2.06,331.9,3.2218,7.7076,1.4153,3.5719,100.45,6.83,8.28,11.3,Cairo
2015-12-15,14.67,20.6,10.87,69.24,0.01,1.33,290.0,3.3079,7.6582,1.464,3.5863,100.72,6.87,8.3,11.49,Cairo
2015-12-16,14.38,19.91,10.41,59.78,0.03,1.13,312.3,2.8685,8.0045,1.2672,3.4596,100.47,5.89,6.17,10.28,Cairo
2015-12-17,13.67,18.41,10.03,69.15,0.21,2.78,269.8,2.9506,8.0239,1.314,3.4205,100.17,6.6,7.75,10.71,Cairo
2015-12-18,13.4,19.41,8.75,66.81,0.01,1.92,235.5,3.2251,7.6001,1.4278,3.4999,100.4,6.11,6.69,10.05,Cairo
2015-12-19,12.76,18.83,8.95,63.87,0.14,2.36,230.0,3.0528,7.5204,1.3534,3.527,100.5,5.66,5.63,9.2,Cairo
2015-12-20,12.83,18.88,7.68,76.91,0.07,2.33,275.1,3.439,7.5218,1.5242,3.5702,100.78,6.88,8.48,10.66,Cairo
2015-12-21,14.09,21.0,9.58,73.38,0.02,1.54,13.2,3.4682,7.4376,1.5415,3.5453,100.88,7.1,8.9,11.5,Cairo
2015-12-22,13.69,21.28,7.93,72.42,0.06,2.99,26.8,3.1714,7.5446,1.391,3.547,100.78,6.68,7.92,10.8,Cairo
2015-12-23,13.89,20.23,9.09,73.04,0.03,3.3,358.2,2.916,7.8331,1.2876,3.6365,100.72,6.8,8.28,11.09,Cairo
2015-12-24,14.22,20.6,10.16,71.86,0.05,2.71,0.8,3.2098,7.5295,1.4347,3.6698,100.95,6.82,8.33,11.27,Cairo
2015-12-25,13.25,20.95,7.96,68.68,0.0,1.97,38.1,3.7541,7.0198,1.6481,3.7738,101.16,6.0,6.45,9.85,Cairo
2015-12-26,12.85,20.53,7.93,69.81,0.0,1.66,40.6,3.5957,7.1136,1.5698,3.6883,101.0,6.0,6.43,9.64,Cairo
2015-12-27,13.53,21.25,7.75,73.89,0.05,2.8,52.8,3.5724,7.3318,1.5799,3.7219,100.83,6.78,8.23,10.88,Cairo
2015-12-28,14.87,23.73,8.77,54.99,0.15,2.26,67.1,3.4841,7.2629,1.5026,3.8244,100.46,5.07,2.79,8.83,Cairo
2015-12-29,13.41,20.46,7.44,57.89,0.01,3.0,265.4,3.5402,7.1556,1.5444,3.5964,99.99,5.47,4.72,9.07,Cairo
2015-12-30,14.17,19.98,10.02,69.63,0.11,3.04,295.5,3.216,7.6373,1.4326,3.7594,100.12,6.68,7.87,11.02,Cairo
